K	Thea	Acc
26	27	0.22372681778
26	28	0.222254930821
26	29	0.214306741242
26	30	0.221666176038
26	31	0.206947306447
26	32	0.221077421254
26	33	0.222843685605
26	34	0.214601118634
26	35	0.19929349426
26	36	0.22048866647
26	37	0.212540476891
26	38	0.216661760377
26	39	0.210479835149
26	40	0.20900794819
26	41	0.209596702973
26	42	0.218133647336
26	43	0.212834854283
26	44	0.214601118634
26	45	0.211362967324
26	46	0.20576979688
26	47	0.215189873418
26	48	0.1798645864
26	49	0.208713570798
26	50	0.210479835149
26	51	0.200471003827
26	52	0.205181042096
26	53	0.185457756844
26	54	0.21401236385
26	55	0.212540476891
26	56	0.21077421254
26	57	0.196644097733
26	58	0.219311156903
26	59	0.208124816014
26	60	0.204297909921
26	61	0.205181042096
26	62	0.19281719164
26	63	0.204592287312
26	64	0.218133647336
26	65	0.201059758611
26	66	0.21077421254
26	67	0.217544892552
26	68	0.204886664704
26	69	0.200471003827
26	70	0.208124816014
26	71	0.198410362084
26	72	0.20753606123
26	73	0.211068589932
26	74	0.211951722108
26	75	0.206652929055
26	76	0.200471003827
26	77	0.205181042096
26	78	0.209302325581
26	79	0.207241683839
26	80	0.20900794819
26	81	0.211951722108
26	82	0.2122460995
26	83	0.212540476891
26	84	0.212834854283
26	85	0.212834854283
26	86	0.208419193406
26	87	0.211951722108
26	88	0.213129231675
26	89	0.207241683839
26	90	0.209891080365
26	91	0.201059758611
26	92	0.211362967324
26	93	0.214306741242
26	94	0.20753606123
26	95	0.208713570798
26	96	0.206947306447
26	97	0.211951722108
26	98	0.207241683839
26	99	0.221371798646
27	0	0.176920812482
27	1	0.199587871651
27	2	0.22696496909
27	3	0.244333235208
27	4	0.22048866647
27	5	0.277009125699
27	6	0.304974977922
27	7	0.263762143067
27	8	0.300559317044
27	9	0.292316750074
27	10	0.288195466588
27	11	0.281719163968
27	12	0.214601118634
27	13	0.248454518693
27	14	0.218133647336
27	15	0.204003532529
27	16	0.23667942302
27	17	0.237562555196
27	18	0.218428024728
27	19	0.233735649102
27	20	0.2302031204
27	21	0.216073005593
27	22	0.226081836915
27	23	0.220194289079
27	24	0.213717986459
27	25	0.225198704739
27	26	0.219311156903
27	27	0.224021195172
27	28	0.222549308213
27	29	0.222549308213
27	30	0.213423609067
27	31	0.225493082131
27	32	0.221666176038
27	33	0.220194289079
27	34	0.220194289079
27	35	0.211951722108
27	36	0.213423609067
27	37	0.21725051516
27	38	0.21077421254
27	39	0.22048866647
27	40	0.219311156903
27	41	0.217544892552
27	42	0.217544892552
27	43	0.216367382985
27	44	0.208713570798
27	45	0.211362967324
27	46	0.214306741242
27	47	0.210185457757
27	48	0.204003532529
27	49	0.19281719164
27	50	0.204886664704
27	51	0.206947306447
27	52	0.195760965558
27	53	0.201059758611
27	54	0.211657344716
27	55	0.210185457757
27	56	0.207830438622
27	57	0.211068589932
27	58	0.211951722108
27	59	0.192228436856
27	60	0.212540476891
27	61	0.211951722108
27	62	0.211951722108
27	63	0.191345304681
27	64	0.20900794819
27	65	0.193111569031
27	66	0.190462172505
27	67	0.192522814248
27	68	0.202826022961
27	69	0.202826022961
27	70	0.202826022961
27	71	0.203120400353
27	72	0.195760965558
27	73	0.204592287312
27	74	0.206064174271
27	75	0.205181042096
27	76	0.191050927289
27	77	0.198704739476
27	78	0.207830438622
27	79	0.208419193406
27	80	0.214601118634
27	81	0.196644097733
27	82	0.208419193406
27	83	0.214601118634
27	84	0.208713570798
27	85	0.214895496026
27	86	0.21077421254
27	87	0.21401236385
27	88	0.214601118634
27	89	0.216073005593
27	90	0.21401236385
27	91	0.216073005593
27	92	0.179275831616
27	93	0.21548425081
27	94	0.216956137769
27	95	0.216073005593
27	96	0.218133647336
27	97	0.217839269944
27	98	0.214895496026
27	99	0.21401236385
28	0	0.177215189873
28	1	0.201648513394
28	2	0.203120400353
28	3	0.225198704739
28	4	0.246982631734
28	5	0.235501913453
28	6	0.288195466588
28	7	0.258168972623
28	8	0.294083014424
28	9	0.289372976155
28	10	0.287017957021
28	11	0.264350897851
28	12	0.273770974389
28	13	0.257874595231
28	14	0.247571386518
28	15	0.242566970857
28	16	0.236385045628
28	17	0.188401530762
28	18	0.201354136002
28	19	0.231969384751
28	20	0.221077421254
28	21	0.230497497792
28	22	0.212540476891
28	23	0.220194289079
28	24	0.224021195172
28	25	0.222549308213
28	26	0.22372681778
28	27	0.221960553429
28	28	0.221666176038
28	29	0.22048866647
28	30	0.226081836915
28	31	0.21725051516
28	32	0.211657344716
28	33	0.221666176038
28	34	0.211951722108
28	35	0.219311156903
28	36	0.22048866647
28	37	0.223432440389
28	38	0.218133647336
28	39	0.222254930821
28	40	0.223138062997
28	41	0.213129231675
28	42	0.213129231675
28	43	0.206947306447
28	44	0.213129231675
28	45	0.200765381219
28	46	0.222549308213
28	47	0.211657344716
28	48	0.21077421254
28	49	0.206358551663
28	50	0.20900794819
28	51	0.20900794819
28	52	0.21725051516
28	53	0.216073005593
28	54	0.216073005593
28	55	0.213129231675
28	56	0.201354136002
28	57	0.204003532529
28	58	0.196938475125
28	59	0.204297909921
28	60	0.212540476891
28	61	0.193994701207
28	62	0.208124816014
28	63	0.208124816014
28	64	0.189873417722
28	65	0.221666176038
28	66	0.198704739476
28	67	0.2122460995
28	68	0.210479835149
28	69	0.222254930821
28	70	0.212834854283
28	71	0.209596702973
28	72	0.20253164557
28	73	0.219311156903
28	74	0.200176626435
28	75	0.218133647336
28	76	0.209302325581
28	77	0.217544892552
28	78	0.217544892552
28	79	0.21872240212
28	80	0.219311156903
28	81	0.217839269944
28	82	0.219016779511
28	83	0.204003532529
28	84	0.215778628201
28	85	0.216073005593
28	86	0.213717986459
28	87	0.214306741242
28	88	0.200176626435
28	89	0.214601118634
28	90	0.214601118634
28	91	0.216073005593
28	92	0.204592287312
28	93	0.21401236385
28	94	0.190756549897
28	95	0.213423609067
28	96	0.191639682072
28	97	0.213129231675
28	98	0.212540476891
28	99	0.206947306447
29	0	0.176920812482
29	1	0.182219605534
29	2	0.228142478658
29	3	0.220783043862
29	4	0.234618781278
29	5	0.241978216073
29	6	0.309390638799
29	7	0.292316750074
29	8	0.296732410951
29	9	0.231675007359
29	10	0.292022372682
29	11	0.225493082131
29	12	0.273182219606
29	13	0.263173388284
29	14	0.250809537827
29	15	0.209302325581
29	16	0.239623196938
29	17	0.236090668237
29	18	0.234618781278
29	19	0.235207536061
29	20	0.22696496909
29	21	0.231380629968
29	22	0.216956137769
29	23	0.232263762143
29	24	0.224609949956
29	25	0.228731233441
29	26	0.225493082131
29	27	0.208419193406
29	28	0.224021195172
29	29	0.228436856049
29	30	0.218133647336
29	31	0.210479835149
29	32	0.21872240212
29	33	0.228436856049
29	34	0.206358551663
29	35	0.223432440389
29	36	0.202237268178
29	37	0.22372681778
29	38	0.191639682072
29	39	0.222549308213
29	40	0.202826022961
29	41	0.213423609067
29	42	0.223138062997
29	43	0.204003532529
29	44	0.201942890786
29	45	0.221077421254
29	46	0.221666176038
29	47	0.211068589932
29	48	0.22372681778
29	49	0.219016779511
29	50	0.216956137769
29	51	0.218428024728
29	52	0.208124816014
29	53	0.222549308213
29	54	0.21077421254
29	55	0.220194289079
29	56	0.207830438622
29	57	0.223432440389
29	58	0.221666176038
29	59	0.223432440389
29	60	0.222843685605
29	61	0.200471003827
29	62	0.22372681778
29	63	0.225198704739
29	64	0.225198704739
29	65	0.221666176038
29	66	0.204003532529
29	67	0.221666176038
29	68	0.223138062997
29	69	0.221960553429
29	70	0.22372681778
29	71	0.208419193406
29	72	0.223432440389
29	73	0.222549308213
29	74	0.221371798646
29	75	0.223138062997
29	76	0.206947306447
29	77	0.221960553429
29	78	0.22048866647
29	79	0.218428024728
29	80	0.221371798646
29	81	0.204297909921
29	82	0.22048866647
29	83	0.202237268178
29	84	0.219311156903
29	85	0.219016779511
29	86	0.218133647336
29	87	0.198115984692
29	88	0.21872240212
29	89	0.205475419488
29	90	0.220194289079
29	91	0.217839269944
29	92	0.219311156903
29	93	0.190756549897
29	94	0.220194289079
29	95	0.216956137769
29	96	0.203414777745
29	97	0.217544892552
29	98	0.219016779511
29	99	0.218133647336
30	0	0.17662643509
30	1	0.186929643803
30	2	0.224609949956
30	3	0.204003532529
30	4	0.233735649102
30	5	0.274359729173
30	6	0.277303503091
30	7	0.305269355314
30	8	0.264350897851
30	9	0.284957315278
30	10	0.280247277009
30	11	0.28525169267
30	12	0.270532823079
30	13	0.229025610833
30	14	0.255813953488
30	15	0.24639387695
30	16	0.242861348248
30	17	0.238445687371
30	18	0.235796290845
30	19	0.199882249043
30	20	0.234324403886
30	21	0.231969384751
30	22	0.231969384751
30	23	0.195760965558
30	24	0.235796290845
30	25	0.214306741242
30	26	0.232558139535
30	27	0.191050927289
30	28	0.21548425081
30	29	0.231380629968
30	30	0.227848101266
30	31	0.225787459523
30	32	0.229614365617
30	33	0.222549308213
30	34	0.227848101266
30	35	0.225198704739
30	36	0.197527229909
30	37	0.211951722108
30	38	0.219605534295
30	39	0.218428024728
30	40	0.227848101266
30	41	0.226081836915
30	42	0.221666176038
30	43	0.220194289079
30	44	0.219016779511
30	45	0.21872240212
30	46	0.198704739476
30	47	0.224609949956
30	48	0.225493082131
30	49	0.218428024728
30	50	0.217839269944
30	51	0.214601118634
30	52	0.2122460995
30	53	0.201648513394
30	54	0.220783043862
30	55	0.205475419488
30	56	0.221077421254
30	57	0.220194289079
30	58	0.193405946423
30	59	0.220783043862
30	60	0.219311156903
30	61	0.186929643803
30	62	0.185457756844
30	63	0.21872240212
30	64	0.219899911687
30	65	0.21872240212
30	66	0.204592287312
30	67	0.204886664704
30	68	0.21872240212
30	69	0.195172210774
30	70	0.195760965558
30	71	0.21872240212
30	72	0.188990285546
30	73	0.219016779511
30	74	0.219016779511
30	75	0.186046511628
30	76	0.20576979688
30	77	0.219311156903
30	78	0.208419193406
30	79	0.198704739476
30	80	0.216661760377
30	81	0.219016779511
30	82	0.191639682072
30	83	0.206652929055
30	84	0.21725051516
30	85	0.194877833382
30	86	0.195466588166
30	87	0.21548425081
30	88	0.215778628201
30	89	0.19605534295
30	90	0.216661760377
30	91	0.216073005593
30	92	0.216073005593
30	93	0.216367382985
30	94	0.214895496026
30	95	0.21548425081
30	96	0.214601118634
30	97	0.215189873418
30	98	0.214895496026
30	99	0.207241683839
31	0	0.176332057698
31	1	0.203414777745
31	2	0.183691492493
31	3	0.229025610833
31	4	0.255519576097
31	5	0.283779805711
31	6	0.311451280542
31	7	0.279364144834
31	8	0.292905504857
31	9	0.292316750074
31	10	0.281719163968
31	11	0.256402708272
31	12	0.272004710038
31	13	0.264645275243
31	14	0.261407123933
31	15	0.251692670003
31	16	0.244038857816
31	17	0.234618781278
31	18	0.238151309979
31	19	0.219605534295
31	20	0.23667942302
31	21	0.235207536061
31	22	0.234324403886
31	23	0.214895496026
31	24	0.22696496909
31	25	0.235207536061
31	26	0.236090668237
31	27	0.216661760377
31	28	0.214601118634
31	29	0.235207536061
31	30	0.221960553429
31	31	0.196349720341
31	32	0.236090668237
31	33	0.224904327348
31	34	0.237268177804
31	35	0.225493082131
31	36	0.207830438622
31	37	0.219016779511
31	38	0.21872240212
31	39	0.21872240212
31	40	0.207241683839
31	41	0.227848101266
31	42	0.221371798646
31	43	0.220783043862
31	44	0.224904327348
31	45	0.224315572564
31	46	0.205475419488
31	47	0.225787459523
31	48	0.21725051516
31	49	0.21401236385
31	50	0.216956137769
31	51	0.208124816014
31	52	0.219605534295
31	53	0.187518398587
31	54	0.219311156903
31	55	0.209596702973
31	56	0.220783043862
31	57	0.220783043862
31	58	0.22048866647
31	59	0.204886664704
31	60	0.220194289079
31	61	0.22048866647
31	62	0.216367382985
31	63	0.21872240212
31	64	0.217544892552
31	65	0.219605534295
31	66	0.216073005593
31	67	0.206064174271
31	68	0.198410362084
31	69	0.210185457757
31	70	0.194877833382
31	71	0.209891080365
31	72	0.214601118634
31	73	0.2122460995
31	74	0.202826022961
31	75	0.2122460995
31	76	0.20753606123
31	77	0.212540476891
31	78	0.206947306447
31	79	0.207830438622
31	80	0.206652929055
31	81	0.2122460995
31	82	0.211362967324
31	83	0.20576979688
31	84	0.204886664704
31	85	0.211951722108
31	86	0.202826022961
31	87	0.211068589932
31	88	0.21077421254
31	89	0.210185457757
31	90	0.197821607301
31	91	0.204886664704
31	92	0.184869002061
31	93	0.211951722108
31	94	0.212834854283
31	95	0.19281719164
31	96	0.201942890786
31	97	0.208419193406
31	98	0.2122460995
31	99	0.206652929055
32	0	0.17662643509
32	1	0.194289078599
32	2	0.211362967324
32	3	0.21077421254
32	4	0.238445687371
32	5	0.275242861348
32	6	0.254636443921
32	7	0.302619958787
32	8	0.295849278775
32	9	0.279364144834
32	10	0.249337650868
32	11	0.236385045628
32	12	0.212540476891
32	13	0.265234030026
32	14	0.260523991757
32	15	0.213423609067
32	16	0.248160141301
32	17	0.245805122167
32	18	0.244038857816
32	19	0.241683838681
32	20	0.238445687371
32	21	0.236973800412
32	22	0.236385045628
32	23	0.237562555196
32	24	0.238445687371
32	25	0.236973800412
32	26	0.237856932588
32	27	0.235501913453
32	28	0.234913158669
32	29	0.236090668237
32	30	0.237268177804
32	31	0.18310273771
32	32	0.238151309979
32	33	0.238445687371
32	34	0.21077421254
32	35	0.233735649102
32	36	0.219016779511
32	37	0.218428024728
32	38	0.225787459523
32	39	0.225787459523
32	40	0.221960553429
32	41	0.223138062997
32	42	0.224315572564
32	43	0.219311156903
32	44	0.227259346482
32	45	0.21548425081
32	46	0.212834854283
32	47	0.220783043862
32	48	0.222254930821
32	49	0.225198704739
32	50	0.20900794819
32	51	0.224315572564
32	52	0.22372681778
32	53	0.221960553429
32	54	0.221960553429
32	55	0.204003532529
32	56	0.222549308213
32	57	0.221371798646
32	58	0.220783043862
32	59	0.203414777745
32	60	0.22048866647
32	61	0.222254930821
32	62	0.219016779511
32	63	0.217839269944
32	64	0.220783043862
32	65	0.200765381219
32	66	0.197232852517
32	67	0.20253164557
32	68	0.215189873418
32	69	0.186635266412
32	70	0.217839269944
32	71	0.213717986459
32	72	0.202826022961
32	73	0.21548425081
32	74	0.214601118634
32	75	0.193994701207
32	76	0.19281719164
32	77	0.214306741242
32	78	0.213423609067
32	79	0.205181042096
32	80	0.216073005593
32	81	0.210479835149
32	82	0.2122460995
32	83	0.212540476891
32	84	0.212834854283
32	85	0.213129231675
32	86	0.213717986459
32	87	0.190167795113
32	88	0.194877833382
32	89	0.212540476891
32	90	0.219311156903
32	91	0.204003532529
32	92	0.219016779511
32	93	0.2122460995
32	94	0.21872240212
32	95	0.211951722108
32	96	0.195466588166
32	97	0.218428024728
32	98	0.192522814248
32	99	0.193405946423
33	0	0.17662643509
33	1	0.194289078599
33	2	0.206652929055
33	3	0.231380629968
33	4	0.228436856049
33	5	0.289961730939
33	6	0.283779805711
33	7	0.262290256108
33	8	0.294083014424
33	9	0.282602296144
33	10	0.279364144834
33	11	0.273182219606
33	12	0.268177803945
33	13	0.266705916986
33	14	0.230497497792
33	15	0.23991757433
33	16	0.251103915219
33	17	0.240211951722
33	18	0.243744480424
33	19	0.225493082131
33	20	0.239328819547
33	21	0.237562555196
33	22	0.216073005593
33	23	0.233146894319
33	24	0.238740064763
33	25	0.238445687371
33	26	0.239034442155
33	27	0.236973800412
33	28	0.236385045628
33	29	0.234913158669
33	30	0.23344127171
33	31	0.234324403886
33	32	0.21872240212
33	33	0.212834854283
33	34	0.240800706506
33	35	0.2122460995
33	36	0.229908743009
33	37	0.230791875184
33	38	0.225198704739
33	39	0.225787459523
33	40	0.22372681778
33	41	0.224609949956
33	42	0.232263762143
33	43	0.22048866647
33	44	0.215189873418
33	45	0.21401236385
33	46	0.20753606123
33	47	0.224609949956
33	48	0.224021195172
33	49	0.214895496026
33	50	0.226376214307
33	51	0.225493082131
33	52	0.223138062997
33	53	0.224609949956
33	54	0.226376214307
33	55	0.193700323815
33	56	0.225787459523
33	57	0.224315572564
33	58	0.22372681778
33	59	0.223138062997
33	60	0.20253164557
33	61	0.222843685605
33	62	0.222254930821
33	63	0.221666176038
33	64	0.221077421254
33	65	0.219311156903
33	66	0.220194289079
33	67	0.220194289079
33	68	0.206064174271
33	69	0.221077421254
33	70	0.209596702973
33	71	0.221077421254
33	72	0.220783043862
33	73	0.221371798646
33	74	0.221371798646
33	75	0.191639682072
33	76	0.221077421254
33	77	0.221371798646
33	78	0.194583455991
33	79	0.198115984692
33	80	0.208713570798
33	81	0.20900794819
33	82	0.21872240212
33	83	0.21872240212
33	84	0.217839269944
33	85	0.19605534295
33	86	0.20576979688
33	87	0.208124816014
33	88	0.217544892552
33	89	0.200471003827
33	90	0.189873417722
33	91	0.220194289079
33	92	0.221077421254
33	93	0.22048866647
33	94	0.220194289079
33	95	0.21725051516
33	96	0.219311156903
33	97	0.20753606123
33	98	0.216956137769
33	99	0.216956137769
34	0	0.17662643509
34	1	0.188695908154
34	2	0.226081836915
34	3	0.20900794819
34	4	0.238151309979
34	5	0.279952899617
34	6	0.310568148366
34	7	0.297909920518
34	8	0.286723579629
34	9	0.267294671769
34	10	0.284662937886
34	11	0.273770974389
34	12	0.269649690904
34	13	0.258168972623
34	14	0.259052104798
34	15	0.232263762143
34	16	0.245216367383
34	17	0.247277009126
34	18	0.235501913453
34	19	0.18957904033
34	20	0.233735649102
34	21	0.236973800412
34	22	0.235796290845
34	23	0.235796290845
34	24	0.234618781278
34	25	0.23344127171
34	26	0.239328819547
34	27	0.229908743009
34	28	0.231969384751
34	29	0.179275831616
34	30	0.235796290845
34	31	0.238151309979
34	32	0.238151309979
34	33	0.238445687371
34	34	0.230791875184
34	35	0.233735649102
34	36	0.211068589932
34	37	0.219605534295
34	38	0.230791875184
34	39	0.219899911687
34	40	0.224021195172
34	41	0.228731233441
34	42	0.21725051516
34	43	0.210479835149
34	44	0.223138062997
34	45	0.201942890786
34	46	0.211657344716
34	47	0.216367382985
34	48	0.227259346482
34	49	0.228142478658
34	50	0.187812775979
34	51	0.207241683839
34	52	0.206652929055
34	53	0.227259346482
34	54	0.226376214307
34	55	0.226376214307
34	56	0.231086252576
34	57	0.2302031204
34	58	0.227259346482
34	59	0.225787459523
34	60	0.216367382985
34	61	0.225493082131
34	62	0.222254930821
34	63	0.222549308213
34	64	0.214601118634
34	65	0.22372681778
34	66	0.223432440389
34	67	0.223138062997
34	68	0.193405946423
34	69	0.221960553429
34	70	0.221077421254
34	71	0.200471003827
34	72	0.197527229909
34	73	0.221077421254
34	74	0.222549308213
34	75	0.222254930821
34	76	0.221666176038
34	77	0.221666176038
34	78	0.210185457757
34	79	0.219605534295
34	80	0.201354136002
34	81	0.221960553429
34	82	0.221960553429
34	83	0.221666176038
34	84	0.218428024728
34	85	0.21872240212
34	86	0.196938475125
34	87	0.221666176038
34	88	0.188107153371
34	89	0.193994701207
34	90	0.206947306447
34	91	0.194877833382
34	92	0.219899911687
34	93	0.219899911687
34	94	0.222254930821
34	95	0.218133647336
34	96	0.219899911687
34	97	0.21872240212
34	98	0.221077421254
34	99	0.221077421254
35	0	0.17662643509
35	1	0.203120400353
35	2	0.21725051516
35	3	0.234324403886
35	4	0.247277009126
35	5	0.265528407418
35	6	0.284368560495
35	7	0.299381807477
35	8	0.28848984398
35	9	0.272593464822
35	10	0.269355313512
35	11	0.275242861348
35	12	0.268177803945
35	13	0.260818369149
35	14	0.256697085664
35	15	0.244038857816
35	16	0.221666176038
35	17	0.246688254342
35	18	0.242861348248
35	19	0.240211951722
35	20	0.21401236385
35	21	0.23991757433
35	22	0.214895496026
35	23	0.237562555196
35	24	0.242272593465
35	25	0.243450103032
35	26	0.24315572564
35	27	0.2302031204
35	28	0.23991757433
35	29	0.218428024728
35	30	0.238740064763
35	31	0.237856932588
35	32	0.234618781278
35	33	0.215778628201
35	34	0.21548425081
35	35	0.224904327348
35	36	0.221077421254
35	37	0.221077421254
35	38	0.221077421254
35	39	0.208713570798
35	40	0.216661760377
35	41	0.211657344716
35	42	0.215189873418
35	43	0.2302031204
35	44	0.229614365617
35	45	0.218133647336
35	46	0.195760965558
35	47	0.229025610833
35	48	0.229614365617
35	49	0.229614365617
35	50	0.227553723874
35	51	0.226670591699
35	52	0.225787459523
35	53	0.197821607301
35	54	0.224315572564
35	55	0.224315572564
35	56	0.223432440389
35	57	0.186929643803
35	58	0.224904327348
35	59	0.225198704739
35	60	0.224021195172
35	61	0.225198704739
35	62	0.224609949956
35	63	0.224021195172
35	64	0.204592287312
35	65	0.201354136002
35	66	0.199882249043
35	67	0.222254930821
35	68	0.222254930821
35	69	0.221960553429
35	70	0.224021195172
35	71	0.22372681778
35	72	0.203120400353
35	73	0.221077421254
35	74	0.221077421254
35	75	0.220783043862
35	76	0.220783043862
35	77	0.19929349426
35	78	0.22048866647
35	79	0.219899911687
35	80	0.198999116868
35	81	0.209596702973
35	82	0.21725051516
35	83	0.218133647336
35	84	0.217839269944
35	85	0.18957904033
35	86	0.195466588166
35	87	0.215778628201
35	88	0.216073005593
35	89	0.203709155137
35	90	0.216367382985
35	91	0.216661760377
35	92	0.21725051516
35	93	0.203414777745
35	94	0.216956137769
35	95	0.216956137769
35	96	0.216661760377
35	97	0.216956137769
35	98	0.216661760377
35	99	0.216956137769
36	0	0.174565793347
36	1	0.186929643803
36	2	0.203414777745
36	3	0.196644097733
36	4	0.254636443921
36	5	0.265528407418
36	6	0.286429202237
36	7	0.288195466588
36	8	0.287017957021
36	9	0.228142478658
36	10	0.279364144834
36	11	0.277597880483
36	12	0.214895496026
36	13	0.262290256108
36	14	0.259640859582
36	15	0.237856932588
36	16	0.205475419488
36	17	0.249926405652
36	18	0.250220783044
36	19	0.234030026494
36	20	0.22372681778
36	21	0.226376214307
36	22	0.240506329114
36	23	0.238740064763
36	24	0.234618781278
36	25	0.242566970857
36	26	0.245216367383
36	27	0.227259346482
36	28	0.234030026494
36	29	0.231969384751
36	30	0.229614365617
36	31	0.229908743009
36	32	0.228436856049
36	33	0.228142478658
36	34	0.227848101266
36	35	0.225198704739
36	36	0.223432440389
36	37	0.218133647336
36	38	0.220194289079
36	39	0.220783043862
36	40	0.216073005593
36	41	0.222549308213
36	42	0.222254930821
36	43	0.222254930821
36	44	0.228142478658
36	45	0.229614365617
36	46	0.227553723874
36	47	0.224904327348
36	48	0.22372681778
36	49	0.197232852517
36	50	0.204297909921
36	51	0.208124816014
36	52	0.223432440389
36	53	0.189284662938
36	54	0.226376214307
36	55	0.225787459523
36	56	0.225493082131
36	57	0.213717986459
36	58	0.224315572564
36	59	0.22372681778
36	60	0.22372681778
36	61	0.222843685605
36	62	0.224021195172
36	63	0.188695908154
36	64	0.193700323815
36	65	0.193111569031
36	66	0.204886664704
36	67	0.221666176038
36	68	0.197527229909
36	69	0.221371798646
36	70	0.221960553429
36	71	0.221077421254
36	72	0.211068589932
36	73	0.220783043862
36	74	0.221371798646
36	75	0.221960553429
36	76	0.211068589932
36	77	0.221960553429
36	78	0.220783043862
36	79	0.218133647336
36	80	0.219899911687
36	81	0.217839269944
36	82	0.217839269944
36	83	0.216956137769
36	84	0.207241683839
36	85	0.18310273771
36	86	0.218133647336
36	87	0.209891080365
36	88	0.20576979688
36	89	0.21548425081
36	90	0.191934059464
36	91	0.216661760377
36	92	0.205181042096
36	93	0.216367382985
36	94	0.198410362084
36	95	0.204003532529
36	96	0.216661760377
36	97	0.215778628201
36	98	0.195172210774
36	99	0.216367382985
37	0	0.17662643509
37	1	0.181925228142
37	2	0.193405946423
37	3	0.233146894319
37	4	0.249043273477
37	5	0.261995878717
37	6	0.289372976155
37	7	0.294083014424
37	8	0.281719163968
37	9	0.281719163968
37	10	0.280836031793
37	11	0.284662937886
37	12	0.276714748307
37	13	0.265528407418
37	14	0.267000294377
37	15	0.251987047395
37	16	0.221960553429
37	17	0.254047689137
37	18	0.254930821313
37	19	0.251103915219
37	20	0.247277009126
37	21	0.24639387695
37	22	0.244038857816
37	23	0.226081836915
37	24	0.241095083898
37	25	0.239623196938
37	26	0.238445687371
37	27	0.227848101266
37	28	0.238445687371
37	29	0.237268177804
37	30	0.241683838681
37	31	0.234324403886
37	32	0.232558139535
37	33	0.229319988225
37	34	0.234913158669
37	35	0.231380629968
37	36	0.216367382985
37	37	0.218428024728
37	38	0.224021195172
37	39	0.22372681778
37	40	0.220783043862
37	41	0.211068589932
37	42	0.222843685605
37	43	0.200765381219
37	44	0.225198704739
37	45	0.222549308213
37	46	0.21401236385
37	47	0.21077421254
37	48	0.20253164557
37	49	0.225493082131
37	50	0.22696496909
37	51	0.226081836915
37	52	0.224609949956
37	53	0.216956137769
37	54	0.223138062997
37	55	0.222254930821
37	56	0.20900794819
37	57	0.221666176038
37	58	0.220194289079
37	59	0.220194289079
37	60	0.198410362084
37	61	0.208419193406
37	62	0.195760965558
37	63	0.205475419488
37	64	0.218428024728
37	65	0.219016779511
37	66	0.219311156903
37	67	0.217839269944
37	68	0.217839269944
37	69	0.217839269944
37	70	0.197527229909
37	71	0.217839269944
37	72	0.197232852517
37	73	0.204003532529
37	74	0.217544892552
37	75	0.211657344716
37	76	0.218133647336
37	77	0.19929349426
37	78	0.21872240212
37	79	0.21077421254
37	80	0.218428024728
37	81	0.218428024728
37	82	0.216956137769
37	83	0.193700323815
37	84	0.217839269944
37	85	0.188990285546
37	86	0.217839269944
37	87	0.217839269944
37	88	0.218428024728
37	89	0.217544892552
37	90	0.218428024728
37	91	0.206652929055
37	92	0.21725051516
37	93	0.209596702973
37	94	0.208419193406
37	95	0.21725051516
37	96	0.218133647336
37	97	0.21725051516
37	98	0.216956137769
37	99	0.216073005593
38	0	0.176332057698
38	1	0.20576979688
38	2	0.208713570798
38	3	0.237562555196
38	4	0.254342066529
38	5	0.274654106565
38	6	0.274948483956
38	7	0.312334412717
38	8	0.282602296144
38	9	0.282602296144
38	10	0.282307918752
38	11	0.258463350015
38	12	0.279952899617
38	13	0.273476596997
38	14	0.257285840447
38	15	0.255813953488
38	16	0.253458934354
38	17	0.263762143067
38	18	0.259640859582
38	19	0.256697085664
38	20	0.250220783044
38	21	0.247865763909
38	22	0.2302031204
38	23	0.248748896085
38	24	0.248160141301
38	25	0.246982631734
38	26	0.244627612599
38	27	0.213717986459
38	28	0.238151309979
38	29	0.247865763909
38	30	0.232263762143
38	31	0.214601118634
38	32	0.239623196938
38	33	0.237562555196
38	34	0.232558139535
38	35	0.233735649102
38	36	0.229908743009
38	37	0.216956137769
38	38	0.228731233441
38	39	0.226376214307
38	40	0.224904327348
38	41	0.224609949956
38	42	0.198704739476
38	43	0.225198704739
38	44	0.224315572564
38	45	0.228436856049
38	46	0.2302031204
38	47	0.229908743009
38	48	0.2302031204
38	49	0.2302031204
38	50	0.216956137769
38	51	0.227259346482
38	52	0.21401236385
38	53	0.224315572564
38	54	0.218428024728
38	55	0.217544892552
38	56	0.216956137769
38	57	0.189284662938
38	58	0.194289078599
38	59	0.215189873418
38	60	0.215778628201
38	61	0.21401236385
38	62	0.216073005593
38	63	0.213717986459
38	64	0.203709155137
38	65	0.215189873418
38	66	0.199587871651
38	67	0.213717986459
38	68	0.207241683839
38	69	0.21401236385
38	70	0.211657344716
38	71	0.198704739476
38	72	0.211951722108
38	73	0.195172210774
38	74	0.214601118634
38	75	0.186046511628
38	76	0.213129231675
38	77	0.194877833382
38	78	0.215778628201
38	79	0.215778628201
38	80	0.216073005593
38	81	0.21548425081
38	82	0.21548425081
38	83	0.211657344716
38	84	0.215189873418
38	85	0.209302325581
38	86	0.215189873418
38	87	0.214895496026
38	88	0.214306741242
38	89	0.21401236385
38	90	0.203414777745
38	91	0.21401236385
38	92	0.202237268178
38	93	0.213423609067
38	94	0.208713570798
38	95	0.208124816014
38	96	0.212834854283
38	97	0.211362967324
